03/03/2016 19:43:15.381324 ./server:     Creating C150DgmSocket
03/03/2016 19:45:47.994116 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:47.994136 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:47.994170 ./server:     Server received TRANSFER packet 206 for file romeo.txt

03/03/2016 19:45:47.996868 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:47.996921 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:47.998199 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:47.998220 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:47.998239 ./server:     Server received TRANSFER packet 207 for file romeo.txt

03/03/2016 19:45:48.001349 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:48.001395 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:48.002275 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.002300 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.002320 ./server:     Server received TRANSFER packet 208 for file romeo.txt

03/03/2016 19:45:48.004981 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:48.005034 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:48.005904 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.005926 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.005945 ./server:     Server received TRANSFER packet 209 for file romeo.txt

03/03/2016 19:45:48.008559 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:48.008612 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:48.009719 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.009741 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.009761 ./server:     Server received TRANSFER packet 210 for file romeo.txt

03/03/2016 19:45:48.012363 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:48.012419 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:48.013314 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.013336 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.689021 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.689082 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:48.689137 ./server:     Server received TRANSFER packet 410 for file romeo.txt

03/03/2016 19:45:48.706071 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:48.706187 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:49.013250 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.013327 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.013380 ./server:     Server received TRANSFER packet 212 for file romeo.txt

03/03/2016 19:45:49.019717 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:49.019828 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:49.021407 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.021463 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.021512 ./server:     Server received TRANSFER packet 213 for file romeo.txt

03/03/2016 19:45:49.027629 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:49.027755 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:49.029049 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.029102 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.029152 ./server:     Server received TRANSFER packet 214 for file romeo.txt

03/03/2016 19:45:49.034999 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:49.035101 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:49.036437 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.036492 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.036542 ./server:     Server received TRANSFER packet 215 for file romeo.txt

03/03/2016 19:45:49.042457 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:49.042557 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:49.706931 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.706990 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:49.707044 ./server:     Server received TRANSFER packet 411 for file romeo.txt

03/03/2016 19:45:49.715822 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:49.715943 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:50.042831 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.042893 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.042946 ./server:     Server received TRANSFER packet 216 for file romeo.txt

03/03/2016 19:45:50.049088 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.049200 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.050866 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.050922 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.050973 ./server:     Server received TRANSFER packet 217 for file romeo.txt

03/03/2016 19:45:50.057066 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.057168 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.058452 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.058506 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.058555 ./server:     Server received TRANSFER packet 218 for file romeo.txt

03/03/2016 19:45:50.064455 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:50.064554 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:50.065865 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.065923 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.065972 ./server:     Server received TRANSFER packet 219 for file romeo.txt

03/03/2016 19:45:50.071879 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:50.071986 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:50.073259 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.073313 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.073379 ./server:     Server received TRANSFER packet 220 for file romeo.txt

03/03/2016 19:45:50.079276 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.079376 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.080733 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.080788 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.080838 ./server:     Server received TRANSFER packet 221 for file romeo.txt

03/03/2016 19:45:50.086750 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.086847 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.088133 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.088187 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.715882 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.715943 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:50.715995 ./server:     Server received TRANSFER packet 412 for file romeo.txt

03/03/2016 19:45:50.725244 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:50.725354 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.086855 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.086915 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.086966 ./server:     Server received TRANSFER packet 223 for file romeo.txt

03/03/2016 19:45:51.093360 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:51.093468 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:51.094732 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.094792 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.094854 ./server:     Server received TRANSFER packet 224 for file romeo.txt

03/03/2016 19:45:51.100930 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.101033 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.102252 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.102306 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.102357 ./server:     Server received TRANSFER packet 225 for file romeo.txt

03/03/2016 19:45:51.108380 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.108483 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.109806 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.109859 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.109909 ./server:     Server received TRANSFER packet 226 for file romeo.txt

03/03/2016 19:45:51.115819 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:51.115926 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:51.117208 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.117263 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.117313 ./server:     Server received TRANSFER packet 227 for file romeo.txt

03/03/2016 19:45:51.123217 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:51.123320 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:51.124611 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.124688 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.124742 ./server:     Server received TRANSFER packet 228 for file romeo.txt

03/03/2016 19:45:51.130652 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.130768 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.132074 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.132131 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.132183 ./server:     Server received TRANSFER packet 229 for file romeo.txt

03/03/2016 19:45:51.138056 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.138167 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:51.725919 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.725981 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:51.726037 ./server:     Server received TRANSFER packet 413 for file romeo.txt

03/03/2016 19:45:51.734891 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:51.735006 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:52.137866 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.137931 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.137986 ./server:     Server received TRANSFER packet 230 for file romeo.txt

03/03/2016 19:45:52.144175 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:52.144286 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:52.145630 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.145712 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.145768 ./server:     Server received TRANSFER packet 231 for file romeo.txt

03/03/2016 19:45:52.151881 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.151985 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.153189 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.153246 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.153308 ./server:     Server received TRANSFER packet 232 for file romeo.txt

03/03/2016 19:45:52.159376 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.159478 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.160738 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.160796 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.160847 ./server:     Server received TRANSFER packet 233 for file romeo.txt

03/03/2016 19:45:52.166806 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:52.166903 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:52.168126 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.168179 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.168228 ./server:     Server received TRANSFER packet 234 for file romeo.txt

03/03/2016 19:45:52.174236 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:52.174335 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:52.175576 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.175630 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.175704 ./server:     Server received TRANSFER packet 235 for file romeo.txt

03/03/2016 19:45:52.181827 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.181928 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.183263 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.183316 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.183365 ./server:     Server received TRANSFER packet 236 for file romeo.txt

03/03/2016 19:45:52.189290 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.189393 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.190661 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.190747 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.734875 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.734938 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:52.734994 ./server:     Server received TRANSFER packet 414 for file romeo.txt

03/03/2016 19:45:52.743893 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:52.743998 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.189853 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.189916 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.189967 ./server:     Server received TRANSFER packet 238 for file romeo.txt

03/03/2016 19:45:53.196431 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.196557 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.197947 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.198006 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.198056 ./server:     Server received TRANSFER packet 239 for file romeo.txt

03/03/2016 19:45:53.203985 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.204084 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.205244 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.205297 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.205346 ./server:     Server received TRANSFER packet 240 for file romeo.txt

03/03/2016 19:45:53.211280 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.211384 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.212704 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.212773 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.212824 ./server:     Server received TRANSFER packet 241 for file romeo.txt

03/03/2016 19:45:53.218837 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.218943 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.220002 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.220057 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.220107 ./server:     Server received TRANSFER packet 242 for file romeo.txt

03/03/2016 19:45:53.226155 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.226251 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.227370 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.227425 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.227475 ./server:     Server received TRANSFER packet 243 for file romeo.txt

03/03/2016 19:45:53.233409 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.233540 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.234688 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.234744 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.234794 ./server:     Server received TRANSFER packet 244 for file romeo.txt

03/03/2016 19:45:53.240729 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.240836 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.242126 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.242181 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.242230 ./server:     Server received TRANSFER packet 245 for file romeo.txt

03/03/2016 19:45:53.248080 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.248208 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
